,X,Y
227,"[-3.3886990e+02  1.4204442e+02 -4.0309444e+01  2.2530569e+01
 -5.8515434e+00 -4.9746451e+00 -1.5231289e+01 -5.4683018e+00
 -6.3061829e+00  1.1286579e+00 -1.2185639e+01 -9.3498240e+00
 -6.7848396e+00 -6.4288054e+00 -1.7262725e+00  4.9334841e+00
  5.3999238e+00  1.9740283e+00 -2.8288591e+00 -8.1083050e+00
 -4.5281014e+00  4.1052737e+00  6.0844464e+00  4.4520846e-01
  9.3708688e-01  4.0235672e+00  2.5100856e+00  2.5019255e+00
 -1.0034677e+00 -3.0036390e+00  8.0581789e+00  7.0311804e+00
 -6.2323213e-01 -3.8016355e+00  6.3518010e-02 -1.9003563e+00
 -3.1853244e+00  1.0721993e+00  2.3002877e+00 -4.9624233e+00
 -2.3977079e+00  3.5233567e+00  7.0482574e-02 -7.0346075e-01
 -3.6140606e-01  8.5656089e-01 -3.3791797e+00 -4.8053700e-01
  6.1426234e+00 -3.8785355e+00 -3.9766991e+00  4.2621150e+00
 -5.4523695e-01 -8.5647959e-01  1.5279630e-01 -8.9651561e-01
 -3.1534752e-01  2.5350668e+00 -1.5568029e+00 -9.9066126e-01
  2.5719728e+00 -7.6296300e-01 -1.3863753e+00  4.2293590e-01
 -1.3081037e-01  3.3992332e-01  1.6985080e+00 -3.7633440e+00
  2.0991797e+00  6.1487591e-01 -2.7057145e+00  2.0072086e+00
 -8.4870100e-01  1.2645464e-02 -1.6267109e-01 -1.1000264e+00
  1.1403756e+00  5.4592848e-01 -2.3784735e+00  1.3594719e+00
  2.0426083e-01 -8.1828046e-01  1.9951680e-01 -4.4220287e-01
  8.3896625e-01 -1.6873794e+00  8.6279988e-01 -1.2640452e-01
 -1.0866956e+00  1.5844347e+00 -1.4429764e+00  2.7684063e-01
  4.8814511e-01 -3.2709590e-01  2.8169036e-01 -9.4886208e-01
  1.2787342e+00 -1.0952958e+00  4.4245496e-02  4.1801283e-01
 -1.0022788e+00  8.9477277e-01 -4.7721365e-01  7.5318140e-01
  8.7806575e-02  2.0902686e-01  2.8226998e-01 -5.5943209e-01
  3.6177811e-01 -1.8607052e-01  5.4534245e-01 -3.9012852e-01
  3.9660946e-01 -6.1074573e-01  2.2462434e-01  1.8289581e-01
 -5.8435816e-01  8.8068265e-01 -9.2793733e-01  7.2814894e-01
 -4.4709539e-01 -2.2835204e-01  4.7531679e-01 -1.6227528e-01
 -2.4405098e-01 -1.6908355e-02  1.1787404e-01 -7.6684058e-03]",classical
228,"[-3.3742593e+02  1.6190939e+02 -3.6923244e+01  1.8965714e+01
 -3.8462348e+00 -2.2722492e+00 -1.3204735e+01 -7.8623114e+00
 -1.0773500e+01 -4.4160862e+00 -1.2919295e+01 -5.7180061e+00
 -3.4038680e+00 -3.9297638e+00 -4.7866874e+00 -1.9157472e+00
 -1.0120218e+00 -2.3761888e+00 -2.4123726e+00 -3.8049273e+00
 -3.0357893e+00  7.7890038e-01  6.3809447e+00  3.7266529e+00
  5.3815346e+00  1.8217504e+00 -1.2507772e+00  2.0642915e+00
  1.6581184e+00 -1.2396669e+00  2.2882514e+00  3.8620667e+00
  3.7197587e-01 -2.3753791e+00  7.1851414e-01  8.7364984e-01
  2.5274503e-01  8.1910509e-01 -2.5908988e+00 -1.8042134e+00
  3.2115669e+00 -3.9591852e-01 -2.7893076e+00  9.0722805e-01
  9.3226391e-01  2.6740655e-01  1.5372397e-01 -3.5121840e-01
  2.8024156e+00  1.3045276e+00 -6.3853216e+00  1.1029577e+00
  3.4127469e+00 -2.1448703e+00  4.7025856e-01 -1.3248216e+00
 -1.5959501e+00 -5.8684927e-01  4.2063588e-01  1.1716094e+00
  8.2421727e-02 -1.1256843e+00 -4.5802867e-01  1.3800691e+00
 -9.6129578e-01  1.2063630e+00 -1.3303972e+00 -2.2400951e+00
  3.9586644e+00 -6.5742540e-01 -2.1049006e+00  1.7244956e-01
  8.7360674e-01  1.7574044e-01 -1.0715171e+00  7.2500370e-02
 -9.7468358e-01  1.4150529e+00 -7.6254606e-01 -2.7473786e-01
  2.6833555e-01 -5.0369668e-01  3.3890200e-01 -9.2994533e-02
  4.4931036e-01 -1.0609890e+00  8.8065779e-01  9.7880043e-02
 -7.3954403e-01  3.3191584e-02  4.6826124e-01 -3.7889397e-01
 -4.8866224e-01  2.6734504e-01 -1.6212599e-02 -1.6661970e-01
  1.7816518e-01 -7.5344944e-01  3.5878721e-01  6.1842255e-02
 -1.5538841e+00  1.2671094e+00  1.8643934e-01 -8.1951201e-02
  6.3174105e-01 -2.2412987e-01  3.7191445e-01 -3.6569964e-02
 -4.8315400e-01  3.6145431e-01  3.7120837e-01 -1.6978431e-01
  4.3654878e-02 -5.1088387e-01  5.4183453e-01 -4.1093469e-02
 -6.1051255e-01  6.8597680e-01 -6.2802893e-01  4.3253940e-01
 -9.4953097e-02 -5.0480807e-01  6.3039267e-01 -1.6833934e-01
  2.9615505e-02  3.7679430e-02 -2.8948107e-01  2.3900586e-01]",classical
229,"[-4.75106049e+02  1.31191605e+02 -1.80136604e+01  6.14985275e+00
 -2.46116853e+00  5.14119148e+00 -5.92804098e+00 -1.71098316e+00
 -6.23758435e-01  1.28353710e+01 -1.84664929e+00 -1.90722811e+00
  6.39974880e+00  3.08056617e+00 -4.45024443e+00  1.86064255e+00
  9.45053279e-01  1.99219322e+00  1.82740867e-01 -1.19088304e+00
  4.56470013e+00  6.03147602e+00  5.03479576e+00 -1.31545186e-01
  6.99962139e-01 -2.61097878e-01  3.87371087e+00  4.79933739e+00
 -2.16282082e+00 -4.13578367e+00  1.60926378e+00 -1.76581359e+00
 -1.16073596e+00 -2.20415130e-01  9.68827784e-01 -3.05768251e-01
  2.82657504e-01 -2.27416560e-01 -4.09030819e+00  3.39851379e+00
  3.75363898e+00 -5.73676765e-01  2.34718546e-01  1.59103286e+00
  6.58749878e-01  9.05290365e-01 -5.99223733e-01  2.25732207e-01
  1.31363571e-01  2.45257899e-01 -9.63097274e-01 -9.27842200e-01
  5.41373074e-01  1.86558589e-01  1.30836892e+00 -1.12599885e+00
  7.92402327e-01  3.76128286e-01  3.71501237e-01  2.78401515e-03
 -2.61563003e-01  4.81414169e-01 -2.62146920e-01  1.91263139e-01
 -4.08184111e-01  1.82053477e-01  3.26282948e-01  5.21904640e-02
 -5.64196587e-01  6.49080038e-01 -1.19288586e-01 -6.63933992e-01
 -7.52825930e-04  9.86870006e-02  1.92085996e-01 -2.41086744e-02
 -5.49244165e-01  3.90055895e-01  2.91805327e-01 -7.15153694e-01
  4.36889470e-01 -3.35185915e-01 -3.86904836e-01 -1.09335899e-01
  2.03847840e-01 -6.51347339e-01 -1.16259366e-01  2.94210732e-01
 -4.03167278e-01  9.03590862e-03 -1.45546988e-01  4.81590569e-01
 -4.26180422e-01  8.20939168e-02 -1.43502638e-01 -2.13591889e-01
  5.43985903e-01 -4.25143421e-01 -3.54914844e-01 -6.38833717e-02
 -2.85532504e-01 -1.28773868e-01  1.86907589e-01  3.97464246e-01
  1.76836967e-01  1.06109746e-01  2.01925367e-01 -3.25468242e-01
 -4.73751873e-02  4.31387603e-01  4.34575379e-02  1.01640886e-02
  1.84692353e-01 -4.57075804e-01  4.27933306e-01 -3.41667049e-02
 -3.70216161e-01  6.25659645e-01 -3.08750480e-01  1.94707457e-02
  1.72722172e-02 -7.76627511e-02  2.58331656e-01 -1.41557455e-01
  1.18521862e-01 -1.69341326e-01  1.43358201e-01 -2.85509005e-02]",classical
230,"[-4.1846356e+02  1.5125592e+02 -3.2584385e+01  1.7672003e+01
 -1.5654719e+01 -2.2423394e+00 -1.5404121e+01  7.1337110e-01
 -6.0986252e+00  1.7792047e+00 -1.1507530e+01 -9.2075834e+00
 -1.1079536e+01 -6.7145605e+00 -1.4847437e+00  2.5420687e+00
  6.6043434e+00  1.1260740e+01  1.3144826e+01  9.0349531e+00
  6.1024585e+00  6.9145702e-02  1.6992172e+00 -1.0352803e+00
  5.9015427e+00  4.1251750e+00 -7.6196778e-01  2.1416348e-01
 -3.4143152e+00  6.5494597e-02  4.2152143e+00 -1.1719928e+00
 -3.0203204e+00  8.2921720e-01  4.1815472e+00  1.5017118e-01
 -3.8621404e+00  5.8475882e-01  5.5224414e+00 -3.9021924e-01
 -3.4912570e+00  1.2632833e+00  1.0030504e+00 -8.2510573e-01
  4.2107394e-01  1.9865150e+00  1.0603470e+00 -3.0379121e+00
 -9.1431534e-01  3.2480488e+00 -7.7655184e-01 -1.5732633e+00
  1.6803325e+00  3.2759786e-01 -1.3090441e+00  6.3731277e-01
 -2.5418380e-02 -2.3575678e+00  2.0250278e+00  1.4247887e+00
 -2.9925151e+00  3.2150531e-01  1.7711105e+00 -1.3344970e+00
 -4.8687002e-01  1.0335320e+00 -1.5703765e+00  1.4732400e+00
 -4.2151180e-01 -1.4932801e+00  2.0210993e+00 -3.1142217e-01
 -1.0519217e+00  3.2056245e-01  4.4954091e-02 -9.5782655e-01
  7.3821282e-01 -2.3160836e-01 -1.1460500e+00  6.2492561e-01
 -3.2187125e-01 -4.1147843e-01  5.0933415e-01 -4.5363170e-01
  1.2649824e-01  1.6089174e-01 -8.3746845e-01  5.9695178e-01
 -3.7145776e-01 -4.5759869e-01  9.8385566e-01 -8.9835006e-01
  3.4532902e-01  7.0514023e-02 -6.6373706e-01  1.1711627e+00
 -9.4678611e-01  2.9204217e-01  1.3188457e-01 -6.2610930e-01
  4.8930621e-01 -4.5943537e-01  4.5205319e-01  3.3367065e-01
  8.1376471e-02  3.5059461e-01 -2.6167253e-02 -9.0097591e-02
  3.4014568e-02 -2.8131956e-01  9.1899759e-01 -7.5952333e-01
  4.4676423e-01 -9.7484037e-02 -3.8370910e-01  7.8498346e-01
 -9.1108286e-01  8.9313275e-01 -5.7088506e-01  5.3519219e-01
 -3.5411549e-01 -1.2615107e-01  6.5113550e-01 -3.8696718e-01
  5.2602988e-01 -5.3054118e-01  2.6235101e-01 -1.7934228e-01]",classical
231,"[-4.22896606e+02  1.46148376e+02 -3.32387810e+01  1.02846918e+01
 -3.06336522e+00 -7.79743242e+00 -1.17760210e+01 -4.92156315e+00
 -7.25684500e+00 -4.87271690e+00 -1.18410149e+01 -5.84923840e+00
  1.80524722e-01 -1.70645440e+00 -9.56433058e-01  1.19663286e+00
  1.32131910e+00  3.43696952e+00  5.88935041e+00  7.70993757e+00
  1.16360044e+01  1.01749554e+01  8.00904465e+00  4.06614923e+00
  7.23762846e+00  5.78871727e+00 -1.04122281e+00  1.57648110e+00
  2.40016890e+00 -2.10101247e+00 -1.11366081e+00  2.14220619e+00
  9.22353100e-03 -1.47889173e+00  9.50125009e-02 -3.00286245e+00
 -8.05860221e-01  4.02935600e+00 -1.05193627e+00 -1.54686475e+00
  4.13767099e+00  1.03330299e-01 -3.53918266e+00 -1.81024623e+00
  1.39540061e-01 -5.89443088e-01 -2.45264187e-01  2.05100131e+00
 -5.29698730e-01 -3.66923642e+00 -3.93513709e-01  3.32393169e+00
 -5.02234817e-01 -1.08050442e+00 -8.97773504e-01 -7.52479956e-02
  1.00452662e+00 -1.77192128e+00  1.49110591e+00  1.96860087e+00
 -1.82301223e+00  3.82287115e-01  5.56406677e-01 -7.98201442e-01
  2.64591515e-01  1.16277464e-01  2.73967624e-01 -1.89048111e+00
  1.79415032e-01  2.88511086e+00 -1.51441824e+00 -1.66966999e+00
  1.29169655e+00  4.86792713e-01  2.86193669e-01 -3.37300420e-01
 -1.04449558e+00  1.41868782e+00 -1.95617890e+00 -2.05360457e-01
  1.90057731e+00 -1.80181706e+00  2.76803989e-02  5.29162824e-01
 -3.66930723e-01 -2.57965386e-01  3.06764096e-01 -3.74225795e-01
 -6.58741370e-02  6.24802053e-01 -4.59325522e-01 -4.30834331e-02
  3.70999813e-01 -5.11648178e-01  2.36392044e-03 -1.89384863e-01
  6.13336742e-01 -3.44035566e-01 -8.24889719e-01  6.50634408e-01
 -5.20307004e-01 -1.07606232e-01  4.47431743e-01  4.56113368e-01
  2.72931039e-01  3.00501138e-01 -4.00156498e-01  2.28803858e-01
  1.26948729e-01 -3.86500865e-01  4.20869172e-01 -3.63548249e-02
 -1.40791774e-01 -5.33487260e-01  1.02933252e+00 -4.67375875e-01
 -7.57934988e-01  1.29649055e+00 -8.72577190e-01  4.30423081e-01
 -3.10361981e-01 -5.18000960e-01  8.47869337e-01 -2.71023184e-01
  4.71005067e-02 -3.68709058e-01  7.07056463e-01 -4.56505120e-01]",classical
232,"[-2.18671494e+02  1.84425903e+02 -4.93069382e+01 -3.28274703e+00
 -9.25426865e+00 -4.72289419e+00 -1.22366552e+01 -8.40754414e+00
 -9.37580299e+00  9.40930486e-01 -5.29592514e+00 -4.55422783e+00
 -6.14869118e+00 -2.64215302e+00 -4.27598190e+00 -2.21140313e+00
 -6.00884342e+00 -1.47718179e+00 -6.67818546e+00 -3.91478515e+00
 -3.85844326e+00  4.07794666e+00 -2.78796434e+00 -3.09347343e+00
 -2.19303608e+00 -9.80587155e-02 -1.78374743e+00  3.68178558e+00
 -6.60212517e-01 -6.10612297e+00  1.84997469e-01  8.70777225e+00
  2.94107294e+00 -2.36089396e+00 -2.56730771e+00 -1.61152482e+00
 -1.83954585e+00  1.26260269e+00  1.35045457e+00 -3.10791403e-01
  1.40780258e+00  3.03003597e+00  4.39146072e-01 -7.70046771e-01
 -2.29101014e+00 -5.69390655e-01 -3.22358131e+00  2.73125243e+00
  6.94890070e+00 -8.08327579e+00 -3.49520683e+00  7.31445599e+00
 -7.56332099e-01 -1.26939690e+00 -4.12585765e-01 -4.40706968e-01
  2.94241726e-01 -1.26621091e+00 -1.19729094e-01  5.02840757e-01
 -6.73572242e-01  4.03013080e-02 -3.62486213e-01 -2.49042451e-01
  8.76084626e-01  1.02426755e+00 -3.45809460e-01 -3.65805650e+00
  4.05170488e+00 -9.58258271e-01 -3.73990822e+00  2.83173227e+00
 -2.62244821e-01 -4.42052811e-01 -1.50821090e-01 -1.17595285e-01
  6.48751259e-01  4.34669286e-01 -1.01689065e+00 -4.40367013e-01
  1.85776323e-01  3.31866920e-01 -4.25961882e-01 -2.43906513e-01
  2.69077629e-01  1.69187829e-01  4.03801888e-01 -1.04680908e+00
  9.54572976e-01  8.07044748e-03 -1.45017350e+00  8.04562151e-01
 -1.81716919e-01 -2.74761111e-01 -8.27139765e-02 -2.96774536e-01
  2.87483960e-01 -1.37871727e-01 -3.07620794e-01 -3.31653595e-01
 -1.19060077e-01  4.46027100e-01 -1.58019990e-01  3.27941477e-01
  1.75231844e-01  4.82603431e-01 -4.28046465e-01 -8.81447196e-02
  3.87732349e-02  1.89065650e-01  2.46412456e-01 -2.36747004e-02
 -9.36071202e-02 -1.60336584e-01  9.65946972e-01 -9.43333328e-01
 -3.66276681e-01  1.13774741e+00 -7.95380414e-01  3.92265469e-01
 -4.73139763e-01  2.56684184e-01  5.76982498e-01 -4.91695434e-01
 -4.06798162e-02  1.50422186e-01 -4.18772437e-02 -2.05204979e-01]",classical
233,"[-3.06815613e+02  1.83346771e+02  9.88805676e+00 -1.12270031e+01
 -4.86649942e+00 -6.08548641e+00 -1.57837696e+01 -1.04676371e+01
 -1.49518623e+01 -1.19978504e+01 -1.17234936e+01 -7.07363033e+00
 -7.72172070e+00 -6.73235238e-01 -6.04216158e-01  1.39399600e+00
 -2.79742932e+00 -1.48604429e+00 -4.53923798e+00 -3.23648334e+00
 -1.47030091e+00  5.23379850e+00  2.34007621e+00  8.56004581e-02
 -3.39645123e+00 -3.56458521e+00 -5.06078720e+00 -2.45849252e-01
  4.45605040e+00  5.43028736e+00 -7.47116804e-01 -2.95964599e+00
 -1.67924869e+00  2.71417356e+00  2.03840658e-01 -2.01905751e+00
 -8.56054485e-01  4.26934451e-01 -2.92965674e+00 -1.86215603e+00
  1.06838870e+00  3.40301251e+00  7.81053722e-01  3.99726987e-01
  4.58908796e-01  1.85554600e+00  3.87268472e+00 -2.63465381e+00
 -5.95877934e+00  2.11568117e+00  3.87503505e+00 -1.86315215e+00
 -3.58837247e+00  1.88392031e+00  7.32685149e-01 -1.47980738e+00
  6.45834863e-01 -5.74598551e-01 -1.72056580e+00  4.96193767e-01
  6.58939362e-01 -4.42634881e-01 -7.08327830e-01 -1.37723759e-01
 -1.48117816e+00  5.68849206e-01  1.16224718e+00 -1.92159140e+00
 -1.23214459e+00  1.95819986e+00  2.89086282e-01 -1.61826265e+00
 -2.59881049e-01  1.00569367e+00 -6.73281312e-01 -4.28161055e-01
  5.12774050e-01 -5.92646360e-01 -2.51433015e-01  4.61819172e-01
  1.04348876e-01 -6.21685088e-02 -2.46716037e-01  3.48515123e-01
 -4.16087568e-01 -5.20978510e-01  5.15686631e-01 -1.97777927e-01
 -7.69008577e-01  3.55572194e-01  1.29581258e-01 -8.17516968e-02
 -1.80983216e-01 -3.56978029e-01  2.81592518e-01  1.09460302e-01
 -6.72135234e-01  1.93495732e-02  2.62941331e-01 -6.06684148e-01
 -2.20457479e-01  2.74001569e-01  2.29380831e-01  1.13364540e-01
  3.34040940e-01  4.21086580e-01 -3.92006338e-01  2.37529457e-01
 -1.29216671e-01 -2.60719843e-02  4.21871603e-01 -4.79700774e-01
  2.20573172e-01  1.44326761e-01 -4.76619415e-02  1.36062801e-01
 -2.55853534e-01  2.45877415e-01  3.28541815e-01 -3.21888685e-01
 -3.21399480e-01  3.34550321e-01  5.48569150e-02 -2.06159830e-01
  7.70124570e-02  1.13755673e-01 -3.21693346e-02  2.17737500e-02]",classical
234,"[-4.51175842e+02  1.78094009e+02 -2.07028313e+01  7.49269581e+00
 -7.33271313e+00 -4.58824015e+00 -1.03720398e+01 -1.86438675e+01
 -1.39407730e+01 -9.24554729e+00 -8.00479126e+00  1.45240068e-01
  1.93909168e+00 -2.14204907e+00 -2.22507954e+00  2.71898890e+00
  6.38298559e+00 -1.84529114e+00 -3.03209925e+00 -4.63527870e+00
  1.26550531e+00  3.21551442e+00 -1.74463820e+00 -2.23029304e+00
  9.79689896e-01  3.12904978e+00  1.70858598e+00 -2.29913402e+00
  1.19460273e+00  2.71777320e+00 -4.29259300e+00 -5.17731071e-01
  2.61925554e+00  1.50843668e+00 -5.07932961e-01  4.13462996e-01
 -2.07378387e+00  6.60978675e-01  5.50119925e+00 -3.05962205e+00
 -2.42248368e+00  7.16914082e+00 -1.94089460e+00 -1.27929199e+00
  3.74692011e+00 -7.68192708e-01  2.79784918e+00  2.26919270e+00
 -8.61786842e+00  3.40630317e+00  8.96821976e+00 -3.99793935e+00
 -1.58094382e+00  1.68751156e+00 -5.23698330e-01  7.29384482e-01
  2.15788260e-01 -8.96676242e-01 -1.21956125e-01 -4.54159021e-01
 -5.90902090e-01  5.51618278e-01  5.46353340e-01 -1.43402231e+00
 -1.44204512e-01 -2.07456660e+00  2.07500041e-01  3.85425472e+00
 -4.98601770e+00  1.92427146e+00  3.57452536e+00 -4.41435623e+00
  9.81035590e-01 -2.51503348e-01  5.38379490e-01 -3.38088870e-01
  2.80280709e-01 -7.01090097e-01 -1.60418820e+00  2.08206391e+00
 -4.74735647e-01  2.02698559e-01 -9.29001719e-02 -4.66216594e-01
  4.80539143e-01  6.12588763e-01 -1.31105268e+00  1.13900431e-01
  4.74246383e-01 -8.33184540e-01  1.12371695e+00 -1.50968182e+00
  1.05798304e+00 -3.44569981e-01  9.98487100e-02 -9.02812779e-01
  7.52950191e-01 -2.36927524e-01  3.25599015e-01 -5.89514911e-01
 -8.66130888e-01  4.11606073e-01  5.23212552e-01  1.95130520e-02
  7.87543774e-01 -2.53356636e-01  6.98309541e-01 -8.96772206e-01
  5.29708803e-01 -3.71907242e-02  5.11617422e-01 -1.62385285e-01
 -3.24399263e-01 -1.63298279e-01  4.26757962e-01  6.01030052e-01
 -1.26238191e+00  1.26427233e+00 -8.18935633e-01  6.16891325e-01
 -8.59709203e-01  1.47998706e-01  5.70392728e-01 -1.49311185e-01
 -5.01693010e-01  2.11572140e-01  9.49398205e-02  2.44824022e-01]",classical
235,"[-2.33171295e+02  1.76949814e+02 -2.37679939e+01  1.60060093e-01
 -5.87565660e+00 -6.24861526e+00 -1.03538790e+01 -6.16914177e+00
 -9.05210590e+00 -6.69220114e+00 -9.06191635e+00 -6.43756914e+00
 -8.35961533e+00 -1.90617013e+00 -4.00208426e+00 -2.96396446e+00
 -3.39665818e+00  1.04535115e+00 -2.64328718e+00 -1.53411463e-01
 -1.30916506e-01  2.38451481e+00  3.62987071e-01 -3.45528364e-01
 -2.78148937e+00 -1.15171242e+00 -3.35174656e+00 -6.88976228e-01
  4.88679618e-01 -1.82072210e+00 -2.23868322e+00  1.10521865e+00
 -9.84624982e-01 -1.18603837e+00 -2.81437922e+00 -1.67731535e+00
 -1.36502016e+00 -2.39093110e-01  9.70857367e-02 -3.20978343e-01
 -3.07607979e-01  1.10527396e+00 -9.75498259e-01 -1.45487309e+00
  7.15772212e-02 -1.50924468e+00 -2.46777678e+00  4.38471222e+00
 -4.45764154e-01 -4.83913708e+00 -3.95645469e-01  2.19703460e+00
  2.56700754e-01 -9.36989009e-01 -7.89298415e-02  3.48792553e-01
 -9.29081023e-01 -3.69763672e-01  9.50822294e-01 -7.49257326e-01
 -7.46100307e-01  2.11520478e-01  1.41503975e-01 -1.34437644e+00
  6.92234278e-01  1.46808422e+00 -2.89582586e+00 -1.67878419e-01
  1.57391322e+00 -1.42567194e+00 -1.28291404e+00  1.10595906e+00
  1.21464916e-01 -2.34222934e-01 -4.37071145e-01  1.56387001e-01
 -4.00658518e-01  5.75873405e-02  1.71915337e-01 -9.90358070e-02
  1.44976124e-01 -1.92032591e-01 -5.42850137e-01 -2.24526882e-01
  5.07487237e-01 -4.10472274e-01 -3.29709291e-01  3.54244947e-01
 -5.14653586e-02 -2.96205401e-01 -1.79957107e-01  1.76211715e-01
 -1.61530182e-01 -2.42616087e-01  6.67477623e-02 -2.73952603e-01
  8.82355198e-02  5.17615154e-02 -8.40503514e-01  5.47890402e-02
 -2.24658996e-01 -7.86254779e-02  1.78599164e-01  5.18570960e-01
  1.02358162e-01  3.11821699e-01 -2.48076409e-01  3.44746530e-01
 -2.77375817e-01  1.26355842e-01  6.12889946e-01 -1.19387436e+00
  8.01488876e-01  3.35407704e-01 -6.33290708e-01  5.19148588e-01
 -6.02646470e-01  5.36496677e-02  7.58432686e-01 -6.99198544e-01
 -1.73497766e-01  5.39397359e-01  6.92227632e-02 -1.69212922e-01
 -3.53622772e-02  7.70020932e-02 -1.39450148e-01  1.19237415e-01]",classical
236,"[-1.5804034e+02  1.2719980e+02 -3.1097460e+01  1.6811338e+01
 -6.5900402e+00  6.6651139e+00 -1.0405031e+01 -6.4832979e-01
 -6.7701068e+00 -2.9718275e+00 -4.5975480e+00 -1.0561029e+00
 -3.1546407e+00 -2.4355872e+00 -1.9149394e+00  1.9177598e+00
 -2.2257442e+00  2.7853076e+00 -2.5587487e+00 -2.4569137e+00
 -9.3033600e+00  4.1415021e-01  6.9205582e-01  3.0397418e+00
 -1.7611531e+00 -4.1889138e+00 -1.3286788e+00 -5.2185068e+00
 -2.5454245e+00 -2.6695075e+00  3.0896246e+00 -4.4172401e+00
 -3.2719377e-01 -2.9404020e+00 -1.8919482e+00  1.4481045e+00
 -9.0327829e-01 -1.9487095e+00 -4.0027924e+00 -3.6331296e+00
  2.8706915e+00 -2.6075814e+00 -1.5062324e+00 -3.8401508e-01
 -7.0815110e-01  1.3996135e+00 -2.1077032e+00  2.9527242e+00
 -1.1456338e+00 -1.4201481e+00 -4.4468224e-01  8.9869238e-02
 -8.7390125e-01 -1.6502315e+00  8.3060575e-01 -1.4123753e+00
 -5.9425342e-01 -1.3674498e+00  1.4248203e+00 -1.0512303e+00
  2.8883299e-01 -1.6384302e+00  6.8817437e-01 -5.9511507e-01
  4.9100396e-01 -1.6039305e+00  1.1199578e+00 -1.8040648e+00
  1.6216455e+00 -4.5445555e-01 -1.3717159e+00  4.4309899e-01
  2.7511153e-01 -3.7041816e-01 -4.6489218e-01  2.2679101e-01
 -4.2781943e-01  1.2538004e-02 -6.4400351e-03 -7.7857441e-01
  4.0106022e-01 -6.2156630e-01  7.3021576e-02 -1.6503964e-01
  2.1773370e-01 -3.7017688e-01  2.3988185e-02  2.3058602e-01
 -6.9680560e-01  7.2732016e-02  6.3306272e-01 -1.2638263e+00
  7.7225620e-01 -1.1658428e+00  5.4625010e-01 -6.4382255e-01
  3.0852297e-01 -6.4209056e-01  2.5219381e-01 -8.7030107e-01
  1.7416030e-01 -8.9524224e-02  6.1069238e-01 -5.6309861e-01
  1.0030344e+00 -3.7369546e-01  3.1004733e-01 -3.0650845e-01
  1.6532068e-01 -2.3965117e-01  5.7349908e-01 -3.2392895e-01
 -5.9145098e-03  3.5083581e-02  1.0661822e-01 -1.4841175e-01
 -2.8718057e-01  5.6485802e-01 -4.2816517e-01  3.7872243e-01
 -1.7049310e-01  8.6788863e-02 -3.0155706e-01  5.0829774e-01
 -5.4740536e-01  3.6906639e-01 -1.6828619e-01  1.0212334e-01]",classical
237,"[-4.9115085e+02  1.7573494e+02 -2.1403788e+01  1.3329992e+01
  4.7791481e-01 -4.9102023e-01 -6.3253980e+00 -5.1607900e+00
 -1.1229708e+01 -6.1234612e+00 -3.2043493e+00 -1.9364216e+00
 -4.1854682e+00 -4.6253104e+00 -3.7357323e+00 -1.0221881e+00
  3.3079827e-01  8.8405782e-01  1.7183193e+00  6.1010752e+00
  2.2478285e+00 -3.0547869e+00 -4.5979667e+00 -2.4256196e+00
  2.1639872e+00  1.9573491e+00  4.6771107e+00  5.5401292e+00
  1.7538313e+00 -1.9117035e+00 -2.0695312e+00 -2.1355591e+00
 -2.6839015e+00 -5.7036030e-01  2.2689388e+00  1.9648401e-01
 -1.9002746e+00 -8.6784154e-02  3.3096225e+00 -4.6396613e-01
  1.5324486e+00  5.1373534e+00  5.7325917e-01 -1.0409409e+00
  2.8126922e+00  6.0500604e-01 -4.7274766e+00  7.4170297e-01
  5.2697897e+00 -7.4390584e-01 -4.3768349e+00  3.3585870e-01
  3.3576307e+00  3.4668386e-01 -1.0568522e+00  1.8483557e+00
 -2.9822117e-02 -4.8132479e-01  1.8221900e+00  1.2870913e+00
 -6.9948006e-01  6.9453138e-01  9.2676234e-01 -4.0227007e-02
  9.5286936e-01 -1.0829452e-01 -1.6260880e+00  2.2919135e-01
  1.8645104e+00 -1.7363508e+00 -1.3197179e+00  2.5894310e+00
  8.5945711e-02 -8.5820228e-01  7.6499224e-01 -2.9096097e-01
  5.1302111e-01  5.8792454e-01  1.3546234e-01 -2.5378945e-01
 -6.3279688e-01  3.0072355e-01 -3.0761081e-01 -8.2667738e-02
  1.1588230e-01  1.5131149e-01  2.7450046e-01 -4.3317448e-02
 -1.8796584e-01  1.2506212e-01 -6.4910486e-02 -3.6360922e-01
 -3.5901029e-02 -9.0156198e-03  1.5307277e-01  3.8132977e-01
 -2.7734005e-01 -4.5176485e-01  2.8182954e-01 -3.1079084e-01
 -4.7890720e-01  4.1512094e-02  2.3624165e-01  4.3256584e-01
  3.7639901e-01 -3.5659885e-01  1.6426848e-01  1.5098307e-01
 -3.0509681e-02  4.3986353e-01  4.1633900e-02  1.6477439e-01
 -5.6892252e-01 -2.3262584e-01  8.9708972e-01 -6.2914592e-01
 -1.3210656e-01  5.6426060e-01 -4.7175109e-01  5.6411809e-01
 -6.2395650e-01 -1.2352851e-01  9.7043991e-01 -3.5233712e-01
 -2.2484368e-01  1.6436344e-01 -1.0513004e-01  1.4406727e-01]",classical
